classification,2005,2024
Computer Science,1.0261194029850746,10.903426791277258
Economics,22.48134328358209,35.202492211838006
Humanities and Arts,28.824626865671643,21.910695742471443
Math and Allied Fields,8.395522388059701,12.72066458982347
Other Social Sciences,34.32835820895522,26.012461059190027
STEM,19.496268656716417,26.531671858774665
